#group,false,false,true,true,false,false,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string
#default,mean,,,,,,,,
,result,table,_start,_stop,_time,_value,DJI_AIR_2S,_field,_measurement
,,8,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:01.26Z,49.36772000901473,Geo_metrics,Langtitude,Dji
,,8,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:02.259Z,49.3676545240097,Geo_metrics,Langtitude,Dji
,,8,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:03.591Z,49.36756463606618,Geo_metrics,Langtitude,Dji
,,8,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:04.923Z,49.36749077565922,Geo_metrics,Langtitude,Dji
,,8,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:06.588Z,49.36748399778204,Geo_metrics,Langtitude,Dji
,,8,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:07.92Z,49.36748498833596,Geo_metrics,Langtitude,Dji
,,8,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:08.919Z,49.367485478130234,Geo_metrics,Langtitude,Dji
,,8,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:10.251Z,49.367485329925785,Geo_metrics,Langtitude,Dji
,,8,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:11.583Z,49.36748140286784,Geo_metrics,Langtitude,Dji
,,8,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:12.582Z,49.367478879622986,Geo_metrics,Langtitude,Dji
,,8,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:14.247Z,49.36750096606066,Geo_metrics,Langtitude,Dji
,,8,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:15.246Z,49.36756342319968,Geo_metrics,Langtitude,Dji
,,8,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:16.578Z,49.36765758466112,Geo_metrics,Langtitude,Dji
,,8,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:17.91Z,49.36773660010289,Geo_metrics,Langtitude,Dji
,,8,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:18.909Z,49.3677483457327,Geo_metrics,Langtitude,Dji
,,8,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:20.241Z,49.367746285408245,Geo_metrics,Langtitude,Dji
,,8,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:21.573Z,49.3677465432797,Geo_metrics,Langtitude,Dji
,,8,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:22.905Z,49.367747057527694,Geo_metrics,Langtitude,Dji
,,9,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:00.654Z,17.387894106315333,Geo_metrics,Longtitude,Dji
,,9,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:01.986Z,17.387849979411683,Geo_metrics,Longtitude,Dji
,,9,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:03.318Z,17.387819858695384,Geo_metrics,Longtitude,Dji
,,9,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:04.65Z,17.387805541504726,Geo_metrics,Longtitude,Dji
,,9,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:05.982Z,17.387806396451897,Geo_metrics,Longtitude,Dji
,,9,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:07.314Z,17.387844054786306,Geo_metrics,Longtitude,Dji
,,9,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:08.979Z,17.387853974202347,Geo_metrics,Longtitude,Dji
,,9,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:09.978Z,17.3878449798629,Geo_metrics,Longtitude,Dji
,,9,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:11.31Z,17.387816756595083,Geo_metrics,Longtitude,Dji
,,9,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:12.642Z,17.387799207302745,Geo_metrics,Longtitude,Dji
,,9,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:14.64Z,17.387879264823237,Geo_metrics,Longtitude,Dji
,,9,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:15.972Z,17.387887550250284,Geo_metrics,Longtitude,Dji
,,9,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:17.304Z,17.38787296242962,Geo_metrics,Longtitude,Dji
,,9,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:18.636Z,17.38787024427785,Geo_metrics,Longtitude,Dji
,,9,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:20.301Z,17.38782752449891,Geo_metrics,Longtitude,Dji
,,9,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:21.633Z,17.387818245152943,Geo_metrics,Longtitude,Dji
,,9,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:22.965Z,17.387859514525072,Geo_metrics,Longtitude,Dji
,,9,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:24.297Z,17.387905094011895,Geo_metrics,Longtitude,Dji
,,9,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:25.629Z,17.38791298936759,Geo_metrics,Longtitude,Dji
,,9,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:26.961Z,17.387921335737502,Geo_metrics,Longtitude,Dji
,,9,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:28.293Z,17.387899517769995,Geo_metrics,Longtitude,Dji
,,9,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:29.625Z,17.387916182673916,Geo_metrics,Longtitude,Dji
,,9,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:30.957Z,17.387921761981126,Geo_metrics,Longtitude,Dji
,,9,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:32.289Z,17.387921241098887,Geo_metrics,Longtitude,Dji
,,9,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:33.621Z,17.38792115906274,Geo_metrics,Longtitude,Dji
,,9,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:34.953Z,17.38791771091925,Geo_metrics,Longtitude,Dji
,,9,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:36.285Z,17.38792516022029,Geo_metrics,Longtitude,Dji
,,9,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:37.284Z,17.387931354299038,Geo_metrics,Longtitude,Dji
,,9,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:38.616Z,17.387933911818806,Geo_metrics,Longtitude,Dji
,,9,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:39.948Z,17.38798103704735,Geo_metrics,Longtitude,Dji
,,9,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:40.947Z,17.387986947492163,Geo_metrics,Longtitude,Dji
,,9,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:42.279Z,17.387920248493998,Geo_metrics,Longtitude,Dji
,,9,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:43.611Z,17.387885603707463,Geo_metrics,Longtitude,Dji
,,9,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:44.943Z,17.387882125050588,Geo_metrics,Longtitude,Dji
,,9,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:46.275Z,17.387879073163393,Geo_metrics,Longtitude,Dji
,,9,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:47.607Z,17.387883746540933,Geo_metrics,Longtitude,Dji
,,9,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:48.606Z,17.387884327595312,Geo_metrics,Longtitude,Dji
,,9,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:49.938Z,17.387883064901466,Geo_metrics,Longtitude,Dji
,,9,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:51.603Z,17.38790873766862,Geo_metrics,Longtitude,Dji
,,9,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:52.935Z,17.387885469496588,Geo_metrics,Longtitude,Dji
,,9,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:53.934Z,17.38787550100114,Geo_metrics,Longtitude,Dji
,,9,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:55.266Z,17.38791621412807,Geo_metrics,Longtitude,Dji
,,9,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:56.931Z,17.38792104776269,Geo_metrics,Longtitude,Dji
,,9,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:58.263Z,17.387919661008237,Geo_metrics,Longtitude,Dji
,,9,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:56:59.928Z,17.387918158691356,Geo_metrics,Longtitude,Dji
,,9,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:01.26Z,17.387911376960403,Geo_metrics,Longtitude,Dji
,,9,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:02.259Z,17.38789796573213,Geo_metrics,Longtitude,Dji
,,9,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:03.591Z,17.387881499807648,Geo_metrics,Longtitude,Dji
,,9,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:04.923Z,17.387867052431954,Geo_metrics,Longtitude,Dji
,,9,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:06.588Z,17.387868414724256,Geo_metrics,Longtitude,Dji
,,9,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:07.92Z,17.38786831191595,Geo_metrics,Longtitude,Dji
,,9,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:08.919Z,17.387868079317908,Geo_metrics,Longtitude,Dji
,,9,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:10.251Z,17.38786837815265,Geo_metrics,Longtitude,Dji
,,9,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:11.583Z,17.38786534193326,Geo_metrics,Longtitude,Dji
,,9,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:12.582Z,17.38786387117592,Geo_metrics,Longtitude,Dji
,,9,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:13.914Z,17.387867744135267,Geo_metrics,Longtitude,Dji
,,9,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:15.246Z,17.38788272312812,Geo_metrics,Longtitude,Dji
,,9,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:16.578Z,17.38790560421216,Geo_metrics,Longtitude,Dji
,,9,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:17.91Z,17.387925274151193,Geo_metrics,Longtitude,Dji
,,9,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:18.909Z,17.387927367040067,Geo_metrics,Longtitude,Dji
,,9,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:20.241Z,17.387925329620167,Geo_metrics,Longtitude,Dji
,,9,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:21.573Z,17.387925807142725,Geo_metrics,Longtitude,Dji
,,9,2022-10-22T14:56:00Z,2022-10-22T14:58:00Z,2022-10-22T14:57:22.905Z,17.387926592688956,Geo_metrics,Longtitude,Dji

